City,Airport,IATA Siglum,URL,Latitude,Longitude
China,Qinhuangdao Beidaihe Airport,BPE/ZBDH,https://www.flightradar24.com/data/airports/bpe,39.666389,119.058891
China,Qionghai Bo'ao Airport,BAR/ZJQH,https://www.flightradar24.com/data/airports/bar,19.13969,110.455772
China,Qiqihar Sanjiazi Airport,NDG/ZYQQ,https://www.flightradar24.com/data/airports/ndg,47.316666,123.916664
China,Quzhou Airport,JUZ/ZSJU,https://www.flightradar24.com/data/airports/juz,28.965799,118.899002
China,Rizhao Shanzihe Airport,RIZ/ZSRZ,https://www.flightradar24.com/data/airports/riz,35.399723,119.316666
China,Sanming Shaxian Airport,SQJ/ZSSM,https://www.flightradar24.com/data/airports/sqj,26.428211,117.836914
China,Sanya Phoenix International Airport,SYX/ZJSY,https://www.flightradar24.com/data/airports/syx,18.302891,109.412201
China,Shache Yeerqiang Airport,QSZ/ZWSC,https://www.flightradar24.com/data/airports/qsz,38.244999,77.059998
China,Shanghai Pudong International Airport,PVG/ZSPD,https://www.flightradar24.com/data/airports/pvg,31.14337,121.805199
China,Shanghai Hongqiao International Airport,SHA/ZSSS,https://www.flightradar24.com/data/airports/sha,31.19787,121.336304
China,Shangrao Sanqingshan Airport,SQD/ZSSR,https://www.flightradar24.com/data/airports/sqd,28.39212,117.961327
China,Shangri-La Diqing Airport,DIG/ZPDQ,https://www.flightradar24.com/data/airports/dig,27.793333,99.67733
China,Shaoyang Wugang Airport,WGN/ZGSY,https://www.flightradar24.com/data/airports/wgn,26.802,110.641998
China,Shennongjia Hongping Airport,HPG/ZHSN,https://www.flightradar24.com/data/airports/hpg,31.633612,110.338058
China,Shenyang Taoxian International Airport,SHE/ZYTX,https://www.flightradar24.com/data/airports/she,41.639839,123.483398
China,Shenzhen Bao'an International Airport,SZX/ZGSZ,https://www.flightradar24.com/data/airports/szx,22.63925,113.8106
China,Shigatse Peace Airport,RKZ/ZURK,https://www.flightradar24.com/data/airports/rkz,29.351944,89.309998
China,Shihezi Huayuan Airport,SHF/ZWHZ,https://www.flightradar24.com/data/airports/shf,44.241669,85.891113
China,Shijiazhuang Zhengding International Airport,SJW/ZBSJ,https://www.flightradar24.com/data/airports/sjw,38.274376,114.694427
China,Shiyan Wudangshan Airport,WDS/ZHSY,https://www.flightradar24.com/data/airports/wds,32.591667,110.907776
China,Songpan Jiuzhai Huanglong Airport,JZH/ZUJZ,https://www.flightradar24.com/data/airports/jzh,32.856667,103.68306
China,Tacheng Airport,TCG/ZWTC,https://www.flightradar24.com/data/airports/tcg,46.666668,83.333336
China,Taiyuan Wusu International Airport,TYN/ZBYN,https://www.flightradar24.com/data/airports/tyn,37.746891,112.628403
China,Tangshan Sannuhe Airport,TVS/ZBTS,https://www.flightradar24.com/data/airports/tvs,39.718784,117.99791
China,Tengchong Tuofeng Airport,TCZ/ZPTC,https://www.flightradar24.com/data/airports/tcz,24.939379,98.482025
China,Tianjin Binhai International Airport,TSN/ZBTJ,https://www.flightradar24.com/data/airports/tsn,39.124352,117.3461
China,Tianshui Maijishan Airport,THQ/ZLTS,https://www.flightradar24.com/data/airports/thq,34.558334,105.861115
China,Tonghua Sanyuanpu Airport,TNH/ZYTN,https://www.flightradar24.com/data/airports/tnh,42.253887,125.703331
China,Tongliao Airport,TGO/ZBTL,https://www.flightradar24.com/data/airports/tgo,43.55666,122.199699
China,Tongren Fenghuang Airport,TEN/ZUTR,https://www.flightradar24.com/data/airports/ten,27.883333,109.308891
China,Turpan Jiaohe Airport,TLQ/ZWTP,https://www.flightradar24.com/data/airports/tlq,43.019962,89.074547
China,Ulanhot Airport,HLH/ZBUL,https://www.flightradar24.com/data/airports/hlh,46.194439,122.008598
China,Ulanqab Jining Airport,UCB/ZBUC,https://www.flightradar24.com/data/airports/ucb,41.129723,113.108055
China,Urumqi Diwopu International Airport,URC/ZWWW,https://www.flightradar24.com/data/airports/urc,43.907101,87.474243
China,Wanzhou Wuqiao Airport,WXN/ZUWX,https://www.flightradar24.com/data/airports/wxn,30.799679,108.426949
China,Weifang Airport,WEF/ZSWF,https://www.flightradar24.com/data/airports/wef,36.646702,119.119003
China,Weihai Dashuibo Airport,WEH/ZSWH,https://www.flightradar24.com/data/airports/weh,37.188141,122.236069
China,Wenshan Puzhehei Airport,WNH/ZPWS,https://www.flightradar24.com/data/airports/wnh,23.374907,104.242561
China,Wenzhou Longwan International Airport,WNZ/ZSWZ,https://www.flightradar24.com/data/airports/wnz,27.91222,120.851898
United States,Grand Island Central Nebraska Regional Airport,GRI/KGRI,https://www.flightradar24.com/data/airports/gri,40.967541,-98.309601
United States,Grand Junction Regional Airport,GJT/KGJT,https://www.flightradar24.com/data/airports/gjt,39.12241,-108.526001
United States,Grand Marais Cook County Airport,GRM/KCKC,https://www.flightradar24.com/data/airports/grm,47.838333,-90.383057
United States,Grand Rapids Gerald R. Ford International Airport,GRR/KGRR,https://www.flightradar24.com/data/airports/grr,42.880829,-85.522797
United States,Grand Rapids Itsaca County Airport,GPZ/KGPZ,https://www.flightradar24.com/data/airports/gpz,47.214443,-93.511108
United States,Great Bend Airport,GBD/KGBD,https://www.flightradar24.com/data/airports/gbd,38.34425,-98.8591
United States,Great Falls International Airport,GTF/KGTF,https://www.flightradar24.com/data/airports/gtf,47.482651,-111.370003
United States,Greeley Weld County Airport,GXY/KGXY,https://www.flightradar24.com/data/airports/gxy,40.427757,-104.636864
United States,Green Bay Austin Straubel International Airport,GRB/KGRB,https://www.flightradar24.com/data/airports/grb,44.484631,-88.1297
United States,Greeneville Greene County Municipal Airport,GCY/KGCY,https://www.flightradar24.com/data/airports/gcy,36.193001,-82.815102
United States,Greensboro Piedmont Triad International Airport,GSO/KGSO,https://www.flightradar24.com/data/airports/gso,36.097752,-79.937302
United States,Greenville Donaldson Center Airport,GDC/KGYH,https://www.flightradar24.com/data/airports/gdc,34.75,-82.370003
United States,Greenville Downtown Airport,GMU/KGMU,https://www.flightradar24.com/data/airports/gmu,34.848057,-82.349998
United States,Greenville Pitt Airport,PGV/KPGV,https://www.flightradar24.com/data/airports/pgv,35.63525,-77.3853
United States,Greenville Mid Delta Regional Airport,GLH/KGLH,https://www.flightradar24.com/data/airports/glh,33.484444,-90.985001
United States,Greenville Majors Airport,GVT/KGVT,https://www.flightradar24.com/data/airports/gvt,33.067829,-96.0653
United States,Greenville-Spartanburg International Airport,GSP/KGSP,https://www.flightradar24.com/data/airports/gsp,34.89566,-82.218803
United States,Greenwood Leflore Airport,GWO/KGWO,https://www.flightradar24.com/data/airports/gwo,33.49432,-90.084702
United States,Greenwood County Airport,GRD/KGRD,https://www.flightradar24.com/data/airports/grd,34.248699,-82.159103
China,Wuhai Airport,WUA/ZBUH,https://www.flightradar24.com/data/airports/wua,39.791943,106.803329
China,Wuhan Tianhe International Airport,WUH/ZHHH,https://www.flightradar24.com/data/airports/wuh,30.783751,114.208099
China,Wuxi Sunan Shuofang International Airport,WUX/ZSWX,https://www.flightradar24.com/data/airports/wux,31.492889,120.424377
China,Wuyishan Airport,WUS/ZSWY,https://www.flightradar24.com/data/airports/wus,27.716667,117.966667
China,Wuzhou Changzhoudao Airport,WUZ/ZGWZ,https://www.flightradar24.com/data/airports/wuz,23.456699,111.248001
China,Xi'an Xianyang International Airport,XIY/ZLXY,https://www.flightradar24.com/data/airports/xiy,34.447109,108.751503
China,Xiahe Gannan Airport,GXH/ZLXH,https://www.flightradar24.com/data/airports/gxh,34.810555,102.644722
China,Xiamen Gaoqi International Airport,XMN/ZSAM,https://www.flightradar24.com/data/airports/xmn,24.544029,118.127701
China,Xiangyang Liuji Airport,XFN/ZHXF,https://www.flightradar24.com/data/airports/xfn,32.150551,112.290802
China,Xichang Qingshan Airport,XIC/ZUXC,https://www.flightradar24.com/data/airports/xic,27.98908,102.184303
China,Xilinhot Airport,XIL/ZBXH,https://www.flightradar24.com/data/airports/xil,43.91555,115.963799
China,Xingyi Wanfenglin Airport,ACX/ZUYI,https://www.flightradar24.com/data/airports/acx,25.08639,104.959442
China,Xining Caojiabao Airport,XNN/ZLXN,https://www.flightradar24.com/data/airports/xnn,36.525322,102.037537
China,Xinyuan Nalati Airport,NLT/ZWNL,https://www.flightradar24.com/data/airports/nlt,43.43222,83.382225
China,Xinzhou Wutaishan Airport,WUT/ZBXZ,https://www.flightradar24.com/data/airports/wut,38.599167,112.967781
China,Xuzhou Guanyin Airport,XUZ/ZSXZ,https://www.flightradar24.com/data/airports/xuz,34.052925,117.554077
China,Yan'an Ershilipu Airport,ENY/ZLYA,https://www.flightradar24.com/data/airports/eny,36.636902,109.554001
China,Yancheng Nanyang Airport,YNZ/ZSYN,https://www.flightradar24.com/data/airports/ynz,33.385555,120.125275
China,Yangzhou Taizhou Airport,YTY/ZSYA,https://www.flightradar24.com/data/airports/yty,32.563057,119.718887
United States,Gulf Shores Jack Edwards Airport,GUF/KJKA,https://www.flightradar24.com/data/airports/guf,30.290501,-87.671799
United States,Gulfport Biloxi International Airport,GPT/KGPT,https://www.flightradar24.com/data/airports/gpt,30.407261,-89.07
United States,Gunnison Crested Butte Regional Airport,GUC/KGUC,https://www.flightradar24.com/data/airports/guc,38.533939,-106.932999
United States,Gustavus Airport,GST/PAGS,https://www.flightradar24.com/data/airports/gst,58.427502,-135.705002
United States,Hagerstown Regional Airport,HGR/KHGR,https://www.flightradar24.com/data/airports/hgr,39.700001,-77.720001
United States,Hailey Friedman Memorial Airport,SUN/KSUN,https://www.flightradar24.com/data/airports/sun,43.5,-114.290001
United States,Haines Airport,HNS/PAHN,https://www.flightradar24.com/data/airports/hns,59.245834,-135.51889
United States,Half Moon Bay Airport,HAF/KHAF,https://www.flightradar24.com/data/airports/haf,37.513401,-122.500999
United States,Hamilton Butler County Regional Airport,HAO/KHAO,https://www.flightradar24.com/data/airports/hao,39.360001,-84.519997
China,Yanji Chaoyangchuan Airport,YNJ/ZYYJ,https://www.flightradar24.com/data/airports/ynj,42.885662,129.439362
China,Yantai Penglai International Airport,YNT/ZSYT,https://www.flightradar24.com/data/airports/ynt,37.657223,120.987221
China,Yibin Caiba Airport,YBP/ZUYB,https://www.flightradar24.com/data/airports/ybp,28.797659,104.543953
United States,Hana Airport,HNM/PHHN,https://www.flightradar24.com/data/airports/hnm,20.79563,-156.014008
United States,Hancock Houghton County Memorial Airport,CMX/KCMX,https://www.flightradar24.com/data/airports/cmx,47.168411,-88.488998
United States,Harlingen Valley International Airport,HRL/KHRL,https://www.flightradar24.com/data/airports/hrl,26.2285,-97.654297
United States,Harrisburg Capital City Airport,HAR/KCXY,https://www.flightradar24.com/data/airports/har,40.217129,-76.851402
United States,Harrisburg International Airport,MDT/KMDT,https://www.flightradar24.com/data/airports/mdt,40.193489,-76.763397
United States,Harrison Boone County Airport,HRO/KHRO,https://www.flightradar24.com/data/airports/hro,36.26152,-93.154701
United States,Hartford Brainard Airport,HFD/KHFD,https://www.flightradar24.com/data/airports/hfd,41.736721,-72.649399
United States,Hastings Municipal Airport,HSI/KHSI,https://www.flightradar24.com/data/airports/hsi,40.605556,-98.426941
United States,Hattiesburg Bobby L. Chain Municipal Airport,HBG/KHBG,https://www.flightradar24.com/data/airports/hbg,31.264999,-89.252777
United States,Hattiesburg Laurel Regional Airport,PIB/KPIB,https://www.flightradar24.com/data/airports/pib,31.467501,-89.33667
United States,Havre City County Airport,HVR/KHVR,https://www.flightradar24.com/data/airports/hvr,48.542969,-109.762001
United States,Hawthorne Municipal Airport,HHR/KHHR,https://www.flightradar24.com/data/airports/hhr,33.922993,-118.331543
Guadeloupe,Pointe-a-Pitre International Airport,PTP/TFFR,https://www.flightradar24.com/data/airports/ptp,16.26416,-61.525799
Guadeloupe,Saint-Francois Airport,SFC/TFFC,https://www.flightradar24.com/data/airports/sfc,16.257799,-61.262501
Guadeloupe,Sint Maarten Grand Case Airport,SFG/TFFG,https://www.flightradar24.com/data/airports/sfg,18.100555,-63.048889
Guadeloupe,St. Jean Gustaf III Airport,SBH/TFFJ,https://www.flightradar24.com/data/airports/sbh,17.90444,-62.843601
United States,Hayden Yampa Valley Airport,HDN/KHDN,https://www.flightradar24.com/data/airports/hdn,40.481159,-107.217003
Mozambique,Beira Airport,BEW/FQBR,https://www.flightradar24.com/data/airports/bew,-19.7964,34.907551
China,Yichang Sanxia Airport,YIH/ZHYC,https://www.flightradar24.com/data/airports/yih,30.556473,111.479942
China,Yichun Lindu Airport,LDS/ZYLD,https://www.flightradar24.com/data/airports/lds,47.751827,129.01799
China,Yichun Mingyueshan Airport,YIC/ZSYC,https://www.flightradar24.com/data/airports/yic,27.803333,114.30806
China,Yinchuan Hedong International Airport,INC/ZLIC,https://www.flightradar24.com/data/airports/inc,38.322769,106.393303
China,Yingkou Lanqi Airport,YKH/ZYYK,https://www.flightradar24.com/data/airports/ykh,40.540833,122.35833
United States,Hays Regional Airport,HYS/KHYS,https://www.flightradar24.com/data/airports/hys,38.846111,-99.27417
United States,Hayward Sawyer County Airport,HYR/KHYR,https://www.flightradar24.com/data/airports/hyr,46.024445,-91.444443
United States,Hayward Executive Airport,HWD/KHWD,https://www.flightradar24.com/data/airports/hwd,37.65889,-122.121666
United States,Helena Regional Airport,HLN/KHLN,https://www.flightradar24.com/data/airports/hln,46.6068,-111.982002
United States,Hibbing Range Regional Airport,HIB/KHIB,https://www.flightradar24.com/data/airports/hib,47.386589,-92.838898
United States,Hickory Regional,HKY/KHKY,https://www.flightradar24.com/data/airports/hky,35.741138,-81.389503
United States,Hilo International Airport,ITO/PHTO,https://www.flightradar24.com/data/airports/ito,19.720261,-155.048004
United States,Hilton Head Island Airport,HHH/KHXD,https://www.flightradar24.com/data/airports/hhh,32.220001,-80.690002
United States,Hobbs Lea County Regional Airport,HOB/KHOB,https://www.flightradar24.com/data/airports/hob,32.687519,-103.217003
United States,Hollywood North Perry Airport,HWO/KHWO,https://www.flightradar24.com/data/airports/hwo,26.001221,-80.2407
Mozambique,Chimoio Airport,VPY/FQCH,https://www.flightradar24.com/data/airports/vpy,-19.133333,33.483334
Mozambique,Inhambane Airport,INH/FQIN,https://www.flightradar24.com/data/airports/inh,-23.8764,35.408539
Mozambique,Lichinga Airport,VXC/FQLC,https://www.flightradar24.com/data/airports/vxc,-13.2739,35.266258
China,Yining Airport,YIN/ZWYN,https://www.flightradar24.com/data/airports/yin,43.955833,81.330276
China,Yiwu Airport,YIW/ZSYW,https://www.flightradar24.com/data/airports/yiw,29.344563,120.028809
China,Yongzhou Lingling Airport,LLF/ZGLG,https://www.flightradar24.com/data/airports/llf,26.338661,111.610046
China,Yulin Yuyang Airport,UYN/ZLYL,https://www.flightradar24.com/data/airports/uyn,38.274166,109.730278
China,Yuncheng Guangong Airport,YCU/ZBYC,https://www.flightradar24.com/data/airports/ycu,35.116669,111.039719
China,Yushu Batang Airport,YUS/ZLYS,https://www.flightradar24.com/data/airports/yus,32.839466,97.037788
China,Zhalantun Chengjisihan Airport,NZL/ZBZL,https://www.flightradar24.com/data/airports/nzl,47.869061,122.76841
China,Zhangjiakou Ningyuan Airport,ZQZ/ZBZJ,https://www.flightradar24.com/data/airports/zqz,40.739227,114.931458
China,Zhangye Ganzhou Airport,YZY/ZLZY,https://www.flightradar24.com/data/airports/yzy,38.801945,100.675003
China,Zhanjiang Airport,ZHA/ZGZJ,https://www.flightradar24.com/data/airports/zha,21.214439,110.358299
China,Zhaotong Airport,ZAT/ZPZT,https://www.flightradar24.com/data/airports/zat,27.316668,103.800003
China,Zhengzhou Xinzheng International Airport,CGO/ZHCC,https://www.flightradar24.com/data/airports/cgo,34.519669,113.840797
China,Zhongwei Airport,ZHY/ZLZW,https://www.flightradar24.com/data/airports/zhy,37.568935,105.152527
China,Zhoushan Putuoshan Airport,HSN/ZSZS,https://www.flightradar24.com/data/airports/hsn,29.9342,122.362
China,Zhuhai Jinwan Airport,ZUH/ZGSD,https://www.flightradar24.com/data/airports/zuh,22.00666,113.376297
China,Zunyi Maotai Airport,WMT/ZUMT,https://www.flightradar24.com/data/airports/wmt,27.81638,106.33268
China,Zunyi Xinzhou Airport,ZYI/ZUZY,https://www.flightradar24.com/data/airports/zyi,27.59,106.999725
United States,Holy Cross Airport,HCR/PAHC,https://www.flightradar24.com/data/airports/hcr,62.190693,-159.773468
Mozambique,Maputo International Airport,MPM/FQMA,https://www.flightradar24.com/data/airports/mpm,-25.920799,32.572601
United States,Homer Airport,HOM/PAHO,https://www.flightradar24.com/data/airports/hom,59.64555,-151.475998
United States,Honolulu International Airport,HNL/PHNL,https://www.flightradar24.com/data/airports/hnl,21.31868,-157.921997
United States,Hoonah Airport,HNH/PAOH,https://www.flightradar24.com/data/airports/hnh,58.098057,-135.403336
United States,Hooper Bay Airport,HPB/PAHP,https://www.flightradar24.com/data/airports/hpb,61.525078,-166.145859
United States,Hoquiam Bowerman Airport,HQM/KHQM,https://www.flightradar24.com/data/airports/hqm,46.971111,-123.935555
United States,Hot Springs Memorial Field Airport,HOT/KHOT,https://www.flightradar24.com/data/airports/hot,34.478889,-93.096107
United States,Houma Terrebonne Airport,HUM/KHUM,https://www.flightradar24.com/data/airports/hum,29.566944,-90.660835
United States,Houston West Airport,IWS/KIWS,https://www.flightradar24.com/data/airports/iws,29.816668,-95.666664
United States,Houston William P. Hobby Airport,HOU/KHOU,https://www.flightradar24.com/data/airports/hou,29.645411,-95.278801
Mozambique,Nacala Airport,MNC/FQNC,https://www.flightradar24.com/data/airports/mnc,-14.4882,40.71225
Mozambique,Nampula Airport,APL/FQNP,https://www.flightradar24.com/data/airports/apl,-15.1056,39.281799
Mozambique,Pemba Airport,POL/FQPB,https://www.flightradar24.com/data/airports/pol,-12.9867,40.522491
Mozambique,Quelimane Airport,UEL/FQQL,https://www.flightradar24.com/data/airports/uel,-17.855499,36.869099
Mozambique,Tete Chingozi Airport,TET/FQTT,https://www.flightradar24.com/data/airports/tet,-16.104799,33.640179
Mozambique,Vilankulo Airport,VNX/FQVL,https://www.flightradar24.com/data/airports/vnx,-22.0184,35.31329
United States,Houston David Wayne Hooks Memorial Airport,DWH/KDWH,https://www.flightradar24.com/data/airports/dwh,30.059999,-95.550003
United States,Houston George Bush Intercontinental Airport,IAH/KIAH,https://www.flightradar24.com/data/airports/iah,29.98443,-95.3414
United States,Houston Ellington Airport,EFD/KEFD,https://www.flightradar24.com/data/airports/efd,29.6073,-95.158699
Cameroon,Douala International Airport,DLA/FKKD,https://www.flightradar24.com/data/airports/dla,4.006081,9.719481
Cameroon,Garoua International Airport,GOU/FKKR,https://www.flightradar24.com/data/airports/gou,9.335892,13.3701
Cameroon,Kribi Airport,KBI/FKKB,https://www.flightradar24.com/data/airports/kbi,2.873889,9.977778
Cameroon,Maroua Salak Airport,MVR/FKKL,https://www.flightradar24.com/data/airports/mvr,10.45139,14.25736
Cameroon,Yaounde Airport,NSI/FKYS,https://www.flightradar24.com/data/airports/nsi,3.722556,11.55326
Saint Vincent And The Grenadines,Bequia J.F. Mitchell Airport,BQU/TVSB,https://www.flightradar24.com/data/airports/bqu,12.9884,-61.262001
Saint Vincent And The Grenadines,Canouan Airport,CIW/TVSC,https://www.flightradar24.com/data/airports/ciw,12.69904,-61.3424
Saint Vincent And The Grenadines,Kingstown Argyle International Airport,SVD/TVSA,https://www.flightradar24.com/data/airports/svd,13.156389,-61.150276
Saint Vincent And The Grenadines,Mustique Airport,MQS/TVSM,https://www.flightradar24.com/data/airports/mqs,12.88794,-61.180099
United States,Huntingburg Airport,HNB/KHNB,https://www.flightradar24.com/data/airports/hnb,38.299999,-86.949997
United States,Huntington Tri State Airport,HTS/KHTS,https://www.flightradar24.com/data/airports/hts,38.360001,-82.550003
United States,Huntsville Regional Airport,HTV/KUTS,https://www.flightradar24.com/data/airports/htv,30.716667,-95.550003
United States,Huntsville International Airport,HSV/KHSV,https://www.flightradar24.com/data/airports/hsv,34.637192,-86.775002
United States,Huron Regional Airport,HON/KHON,https://www.flightradar24.com/data/airports/hon,44.385189,-98.2285
Saint Vincent And The Grenadines,Union Island Airport,UNI/TVSU,https://www.flightradar24.com/data/airports/uni,12.6,-61.410999
United States,Hutchinson Airport,HUT/KHUT,https://www.flightradar24.com/data/airports/hut,38.068054,-97.861115
United States,Hyannis Barnstable Municipal Airport,HYA/KHYA,https://www.flightradar24.com/data/airports/hya,41.665833,-70.280556
United States,Idaho Falls Regional Airport,IDA/KIDA,https://www.flightradar24.com/data/airports/ida,43.513721,-112.07
United States,Iliamna Airport,ILI/PAIL,https://www.flightradar24.com/data/airports/ili,59.753799,-154.910004
United States,Immokalee Regional Airport,IMM/KIMM,https://www.flightradar24.com/data/airports/imm,26.433201,-81.401001
United States,Imperial Municipal Airport,IML/KIML,https://www.flightradar24.com/data/airports/iml,40.5093,-101.621002
United States,Imperial County Airport,IPL/KIPL,https://www.flightradar24.com/data/airports/ipl,32.834209,-115.578003
United States,Independence Municipal Airport,IDP/KIDP,https://www.flightradar24.com/data/airports/idp,37.158401,-95.778397
United States,Indianapolis Executive Airport,TYQ/KTYQ,https://www.flightradar24.com/data/airports/tyq,40.029999,-86.25
United States,Indianapolis Regional Airport,QQQ/KMQJ,https://www.flightradar24.com/data/airports/qqq,39.843613,-85.896942
United States,Indianapolis International Airport,IND/KIND,https://www.flightradar24.com/data/airports/ind,39.717289,-86.294601
United States,Falls International Airport,INL/KINL,https://www.flightradar24.com/data/airports/inl,48.565578,-93.4021
United States,Inyokern Airport,IYK/KIYK,https://www.flightradar24.com/data/airports/iyk,35.656666,-117.82917
United States,Iowa City Municipal Airport,IOW/KIOW,https://www.flightradar24.com/data/airports/iow,41.639198,-91.546501
United States,Iron Mountain Ford Airport,IMT/KIMT,https://www.flightradar24.com/data/airports/imt,45.818352,-88.114502
United States,Ironwood Gogebic Iron County Airport,IWD/KIWD,https://www.flightradar24.com/data/airports/iwd,46.525555,-90.131668
United States,Islip Long Island MacArthur Airport,ISP/KISP,https://www.flightradar24.com/data/airports/isp,40.79525,-73.100197
United States,Ithaca Tompkins Regional Airport,ITH/KITH,https://www.flightradar24.com/data/airports/ith,42.490341,-76.463593
United States,Jackson Hole Airport,JAC/KJAC,https://www.flightradar24.com/data/airports/jac,43.60733,-110.737
United States,Jackson Evers International Airport,JAN/KJAN,https://www.flightradar24.com/data/airports/jan,32.311161,-90.075798
United States,Jackson Municipal Airport,MJQ/KMJQ,https://www.flightradar24.com/data/airports/mjq,43.616669,-95.01667
United States,Jackson Hawkins Field Airport,HKS/KHKS,https://www.flightradar24.com/data/airports/hks,32.333675,-90.222298
United States,Jackson McKellar Sipes Regional Airport,MKL/KMKL,https://www.flightradar24.com/data/airports/mkl,35.59988,-88.915604
United States,Jackson County Airport,JXN/KJXN,https://www.flightradar24.com/data/airports/jxn,42.258888,-84.461388
United States,Jacksonville International Airport,JAX/KJAX,https://www.flightradar24.com/data/airports/jax,30.494049,-81.687798
United States,Jacksonville Executive at Craig Airport,CRG/KCRG,https://www.flightradar24.com/data/airports/crg,30.3363,-81.514397
United States,Jacksonville Cecil Airport,VQQ/KVQQ,https://www.flightradar24.com/data/airports/vqq,30.218679,-81.876602
United States,Jacksonville Albert J. Ellis Airport,OAJ/KOAJ,https://www.flightradar24.com/data/airports/oaj,34.830441,-77.605835
United States,Jamestown Chautauqua County Airport,JHW/KJHW,https://www.flightradar24.com/data/airports/jhw,42.150555,-79.258057
United States,Jamestown Regional Airport,JMS/KJMS,https://www.flightradar24.com/data/airports/jms,46.919998,-98.669998
United States,Janesville Southern Wisconsin Regional Airport,JVL/KJVL,https://www.flightradar24.com/data/airports/jvl,42.683334,-89.01667
United States,Jefferson City Memorial Airport,JEF/KJEF,https://www.flightradar24.com/data/airports/jef,38.59222,-92.156387
United States,Johnstown Cambria County Airport,JST/KJST,https://www.flightradar24.com/data/airports/jst,40.310001,-78.830002
United States,Joliet Regional Airport,JOT/KJOT,https://www.flightradar24.com/data/airports/jot,41.517776,-88.175552
United States,Jonesboro Municipal Airport,JBR/KJBR,https://www.flightradar24.com/data/airports/jbr,35.831699,-90.6464
United States,Joplin Regional Airport,JLN/KJLN,https://www.flightradar24.com/data/airports/jln,37.15181,-94.498199
United States,Juneau International Airport,JNU/PAJN,https://www.flightradar24.com/data/airports/jnu,58.354969,-134.576004
United States,Kahului Airport,OGG/PHOG,https://www.flightradar24.com/data/airports/ogg,20.898649,-156.429993
United States,Kona International Airport,KOA/PHKO,https://www.flightradar24.com/data/airports/koa,19.73876,-156.044998
United States,Kalamazoo Battle Creek International Airport,AZO/KAZO,https://www.flightradar24.com/data/airports/azo,42.23,-85.550003
United States,Kalaupapa Airport,LUP/PHLU,https://www.flightradar24.com/data/airports/lup,21.211111,-156.974442
United States,Kalispell Glacier Park International Airport,FCA/KGPI,https://www.flightradar24.com/data/airports/fca,48.310555,-114.256111
United States,Kalskag Airport,KLG/PALG,https://www.flightradar24.com/data/airports/klg,61.536301,-160.341003
United States,Greater Kankakee Airport,IKK/KIKK,https://www.flightradar24.com/data/airports/ikk,41.071381,-87.846199
United States,Kansas City New Century Aircenter Airport,JCI/KIXD,https://www.flightradar24.com/data/airports/jci,38.830002,-94.889999
United States,Kansas City International Airport,MCI/KMCI,https://www.flightradar24.com/data/airports/mci,39.2976,-94.713898
United States,Kansas City Downtown Airport,MKC/KMKC,https://www.flightradar24.com/data/airports/mkc,39.123249,-94.592697
United States,Kansas City Johnson County Executive Airport,OJC/KOJC,https://www.flightradar24.com/data/airports/ojc,38.849998,-94.73333
United States,Kasigluk Airport,KUK/PFKA,https://www.flightradar24.com/data/airports/kuk,60.869999,-162.520004
United States,Kaunakakai Molokai Airport,MKK/PHMK,https://www.flightradar24.com/data/airports/mkk,21.15288,-157.095993
United States,Kearney Regional Airport,EAR/KEAR,https://www.flightradar24.com/data/airports/ear,40.728333,-98.998886
United States,Keene Dillant Hopkins Airport,EEN/KEEN,https://www.flightradar24.com/data/airports/een,42.898399,-72.270798
United States,Kelso Southwest Washington Regional Airport,KLS/KKLS,https://www.flightradar24.com/data/airports/kls,46.150002,-122.900002
United States,Kenai Municipal Airport,ENA/PAEN,https://www.flightradar24.com/data/airports/ena,60.573299,-151.244003
United States,Kenosha Regional Airport,ENW/KENW,https://www.flightradar24.com/data/airports/enw,42.595699,-87.927803
United States,Kerrville Municipal Airport,ERV/KERV,https://www.flightradar24.com/data/airports/erv,29.976667,-99.085556
United States,Ketchikan International Airport,KTN/PAKT,https://www.flightradar24.com/data/airports/ktn,55.354069,-131.710999
United States,Key West International Airport,EYW/KEYW,https://www.flightradar24.com/data/airports/eyw,24.55611,-81.759499
United States,Kiana Bob Baker Memorial Airport,IAN/PAIK,https://www.flightradar24.com/data/airports/ian,66.974754,-160.441208
United States,Killeen Fort Hood Regional Airport,GRK/KGRK,https://www.flightradar24.com/data/airports/grk,31.067249,-97.828903
United States,King Salmon Airport,AKN/PAKN,https://www.flightradar24.com/data/airports/akn,58.676769,-156.649002
United States,Kingman Airport,IGM/KIGM,https://www.flightradar24.com/data/airports/igm,35.25,-113.93
United States,Kinston Regional Jetport,ISO/KISO,https://www.flightradar24.com/data/airports/iso,35.326668,-77.616669
United States,Kipnuk Airport,KPN/PAKI,https://www.flightradar24.com/data/airports/kpn,59.933334,-164.050003
United States,Kirksville Municipal Airport,IRK/KIRK,https://www.flightradar24.com/data/airports/irk,40.092499,-92.543892
United States,Kissimmee Gateway Airport,ISM/KISM,https://www.flightradar24.com/data/airports/ism,28.29093,-81.435013
United States,Kivalina Airport,KVL/PAVL,https://www.flightradar24.com/data/airports/kvl,67.736198,-164.563004
United States,Klamath Falls Airport,LMT/KLMT,https://www.flightradar24.com/data/airports/lmt,42.156132,-121.733002
United States,Klawock Airport,KLW/PAKW,https://www.flightradar24.com/data/airports/klw,55.555,-133.100006
